"Date","y*(t)","y*(t-1)","y*(t-2)","g(t)","g(t-1)","g(t-2)","z(t)","z(t-1)","z(t-2)"
1961-01-01,812.179795670282,811.078450174263,810.111904155319,1.04982260056814,1.05095183368989,1.0512905761439,-0.0760732572028738,-0.0699745511293927,-0.0648896659468363
1961-04-01,813.392109380295,812.179795670282,811.078450174263,1.04743251023136,1.04982260056814,1.05095183368988,-0.0831408316584901,-0.0760732572028746,-0.0699745511293935
1961-07-01,814.537424853153,813.392109380295,812.179795670282,1.0442614370343,1.04743251023137,1.04982260056814,-0.090843959341997,-0.0831408316584906,-0.0760732572028751
1961-10-01,815.688229879694,814.537424853153,813.392109380295,1.04047501938018,1.04426143703429,1.04743251023137,-0.0986708638527192,-0.0908439593419973,-0.0831408316584902
1962-01-01,816.848563296834,815.688229879694,814.537424853153,1.0365213534788,1.04047501938018,1.04426143703429,-0.10536665574133,-0.0986708638527185,-0.0908439593419971
1962-04-01,817.575774261838,816.848563296834,815.688229879694,1.03485081936113,1.0365213534788,1.04047501938018,-0.110501208831447,-0.10536665574133,-0.0986708638527189
1962-07-01,818.664361289139,817.575774261838,816.848563296834,1.03370538839292,1.03485081936113,1.0365213534788,-0.11367659368138,-0.110501208831447,-0.105366655741329
1962-10-01,819.194258125418,818.664361289139,817.575774261838,1.03591985452685,1.03370538839292,1.03485081936113,-0.115177451061025,-0.113676593681381,-0.110501208831447
1963-01-01,820.215191032951,819.194258125418,818.664361289139,1.03840940392486,1.03591985452685,1.03370538839292,-0.116204712422804,-0.115177451061026,-0.113676593681381
1963-04-01,821.120892085939,820.215191032951,819.194258125418,1.04140491056235,1.03840940392486,1.03591985452685,-0.117708149743854,-0.116204712422805,-0.115177451061026
1963-07-01,822.717071229795,821.120892085939,820.215191032951,1.04159013330324,1.04140491056235,1.03840940392486,-0.118903138428015,-0.117708149743855,-0.116204712422805
1963-10-01,823.284357751818,822.717071229795,821.120892085939,1.04436246865571,1.04159013330324,1.04140491056235,-0.119915479817624,-0.118903138428015,-0.117708149743855
1964-01-01,824.864721919207,823.284357751818,822.717071229795,1.04418442531926,1.04436246865571,1.04159013330324,-0.121198909285025,-0.119915479817625,-0.118903138428015
1964-04-01,825.75890610292,824.864721919207,823.284357751818,1.04500589804867,1.04418442531926,1.04436246865571,-0.121985797569486,-0.121198909285026,-0.119915479817625
1964-07-01,827.071875447038,825.75890610292,824.864721919207,1.04477856270395,1.04500589804867,1.04418442531926,-0.121876974284428,-0.121985797569485,-0.121198909285025
1964-10-01,827.49299136731,827.071875447038,825.75890610292,1.04758399296196,1.04477856270395,1.04500589804867,-0.122420954956414,-0.121876974284428,-0.121985797569485
1965-01-01,829.247652138508,827.49299136731,827.071875447038,1.04591185522392,1.04758399296196,1.04477856270395,-0.124739357322139,-0.122420954956413,-0.121876974284427
1965-04-01,830.108199010184,829.247652138508,827.49299136731,1.04447568702127,1.04591185522392,1.04758399296196,-0.128861955819134,-0.124739357322139,-0.122420954956413
1965-07-01,831.545210460654,830.108199010184,829.247652138508,1.03965744647778,1.04447568702127,1.04591185522392,-0.136138539257513,-0.128861955819134,-0.12473935732214
1965-10-01,832.969427323055,831.545210460654,830.108199010184,1.0316542886631,1.03965744647778,1.04447568702127,-0.146194247509269,-0.136138539257511,-0.128861955819135
1966-01-01,834.653846230074,832.969427323055,831.545210460654,1.02008291649726,1.0316542886631,1.03965744647778,-0.156519902895929,-0.146194247509269,-0.13613853925751
1966-04-01,835.203107664724,834.653846230074,832.969427323055,1.01133219798978,1.02008291649726,1.0316542886631,-0.166053182272429,-0.156519902895929,-0.14619424750927
1966-07-01,836.254137137294,835.203107664724,834.653846230074,1.0022592652916,1.01133219798978,1.02008291649726,-0.175857475673669,-0.166053182272431,-0.156519902895928
1966-10-01,837.289153383689,836.254137137294,835.203107664724,0.992963655301779,1.0022592652916,1.01133219798978,-0.185780858738543,-0.175857475673667,-0.166053182272434
1967-01-01,838.402026887343,837.289153383689,836.254137137294,0.983363171712199,0.992963655301778,1.0022592652916,-0.19490548847565,-0.185780858738545,-0.175857475673665
1967-04-01,838.948298205111,838.402026887343,837.289153383689,0.976305989509334,0.983363171712199,0.992963655301778,-0.203476668440505,-0.194905488475649,-0.185780858738544
1967-07-01,840.003592648877,838.948298205111,838.402026887343,0.96868733538962,0.976305989509334,0.983363171712199,-0.21239434629921,-0.203476668440505,-0.19490548847565
1967-10-01,840.726346893614,840.003592648877,838.948298205111,0.961757052717302,0.968687335389621,0.976305989509335,-0.222797614266008,-0.212394346299205,-0.203476668440501
1968-01-01,842.172650672391,840.726346893614,840.003592648877,0.951470184605902,0.961757052717302,0.968687335389621,-0.235114208610564,-0.222797614266011,-0.212394346299208
1968-04-01,843.388727015408,842.172650672391,840.726346893614,0.939730867344142,0.951470184605902,0.961757052717303,-0.247554819502256,-0.235114208610562,-0.222797614266006
1968-07-01,844.178042503195,843.388727015408,842.172650672391,0.92906387950194,0.939730867344143,0.951470184605903,-0.259328018692861,-0.247554819502256,-0.235114208610565
1968-10-01,844.777731570099,844.178042503195,843.388727015408,0.91988123539138,0.92906387950194,0.939730867344143,-0.271729940645054,-0.259328018692863,-0.247554819502256
1969-01-01,846.160764419644,844.777731570099,844.178042503195,0.908152550213258,0.91988123539138,0.92906387950194,-0.284358023767457,-0.271729940645054,-0.259328018692863
1969-04-01,846.747417903368,846.160764419644,844.777731570099,0.898460691460344,0.908152550213257,0.91988123539138,-0.296177044975325,-0.284358023767457,-0.271729940645052
1969-07-01,847.778801850324,846.747417903368,846.160764419644,0.888629557292503,0.898460691460344,0.908152550213257,-0.30662985922286,-0.296177044975328,-0.284358023767458
1969-10-01,848.194023972256,847.778801850324,846.747417903368,0.882012189347828,0.888629557292503,0.898460691460343,-0.315372199673741,-0.306629859222858,-0.296177044975328
1970-01-01,848.876730916903,848.194023972256,847.778801850324,0.876712107167764,0.882012189347828,0.888629557292502,-0.32348084853545,-0.315372199673741,-0.306629859222858
1970-04-01,849.633675183499,848.876730916903,848.194023972256,0.872054550171204,0.876712107167764,0.882012189347828,-0.331569399633461,-0.323480848535452,-0.315372199673743
1970-07-01,850.878244965533,849.633675183499,848.876730916903,0.86608017181722,0.872054550171205,0.876712107167764,-0.338071084428834,-0.331569399633458,-0.323480848535449
1970-10-01,850.59408521792,850.878244965533,849.633675183499,0.865983610391923,0.86608017181722,0.872054550171205,-0.345088590431415,-0.338071084428838,-0.33156939963346
1971-01-01,852.657942300619,850.59408521792,850.878244965533,0.859104320068234,0.865983610391923,0.86608017181722,-0.353169578692898,-0.345088590431418,-0.338071084428837
1971-04-01,853.116862399403,852.657942300619,850.59408521792,0.855074542878717,0.859104320068234,0.865983610391923,-0.359483244519076,-0.353169578692896,-0.345088590431417
1971-07-01,853.836045636768,853.116862399403,852.657942300619,0.852282031028379,0.855074542878717,0.859104320068234,-0.364544290526129,-0.35948324451908,-0.353169578692898
1971-10-01,854.072487381842,853.836045636768,853.116862399403,0.852438877487354,0.852282031028379,0.855074542878717,-0.370359732928603,-0.364544290526129,-0.35948324451908
1972-01-01,855.219950224445,854.072487381842,853.836045636768,0.849889490801983,0.852438877487354,0.852282031028379,-0.378943272197987,-0.370359732928603,-0.364544290526128
1972-04-01,856.520866836869,855.219950224445,854.072487381842,0.844375145268575,0.849889490801983,0.852438877487354,-0.388922005499536,-0.37894327219799,-0.370359732928605
1972-07-01,856.949718899197,856.520866836869,855.219950224445,0.840407580363719,0.844375145268575,0.849889490801983,-0.400482244885012,-0.388922005499538,-0.378943272197991
