"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"xi.tT",957.72643024981,957.061817966837,956.430358501507,0.572636547456417,0.579876161331866,0.586433935588722,-1.20800469430572,-1.20053835778142,-1.1936361305816
"xi.tT",958.508811798239,957.72643024981,957.061817966837,0.564249252394389,0.572636547456418,0.579876161331866,-1.21556055193699,-1.20800469430571,-1.20053835778143
"xi.tT",958.928662791901,958.508811798239,957.72643024981,0.556552730522311,0.564249252394389,0.572636547456417,-1.22329516682165,-1.21556055193699,-1.20800469430569
"xi.tT",959.585245488746,958.928662791901,958.508811798239,0.548025598106992,0.556552730522311,0.564249252394389,-1.23175791068007,-1.22329516682163,-1.21556055193698
"xi.tT",960.070143958359,959.585245488746,958.928662791901,0.539230315500152,0.548025598106993,0.556552730522311,-1.24167839262175,-1.23175791068007,-1.22329516682162
"xi.tT",961.107035988198,960.070143958359,959.585245488746,0.527419398643877,0.539230315500152,0.548025598106992,-1.25251913581487,-1.24167839262174,-1.23175791068006
"xi.tT",961.500184985457,961.107035988198,960.070143958359,0.516310151428676,0.527419398643877,0.539230315500151,-1.26338249583345,-1.2525191358149,-1.24167839262176
"xi.tT",961.874094954596,961.500184985457,961.107035988198,0.505433346705904,0.516310151428676,0.527419398643877,-1.27550805511171,-1.26338249583348,-1.25251913581493
"xi.tT",962.675170098971,961.874094954596,961.500184985457,0.492396266670269,0.505433346705904,0.516310151428675,-1.28907271477293,-1.2755080551117,-1.26338249583346
"xi.tT",963.074149421223,962.675170098971,961.874094954596,0.479288434158107,0.49239626667027,0.505433346705905,-1.30400557989872,-1.28907271477291,-1.27550805511169
"xi.tT",963.674483897483,963.074149421223,962.675170098971,0.464778538603855,0.479288434158107,0.492396266670269,-1.32078005415677,-1.30400557989873,-1.28907271477293
"xi.tT",964.231289179748,963.674483897483,963.074149421223,0.449144486491084,0.464778538603855,0.479288434158107,-1.33909551422109,-1.32078005415678,-1.30400557989874
"xi.tT",964.884301159886,964.231289179748,963.674483897483,0.432296375423608,0.449144486491085,0.464778538603854,-1.35773642452818,-1.33909551422108,-1.32078005415677
"xi.tT",964.89996852517,964.884301159886,964.231289179748,0.417584301806052,0.432296375423609,0.449144486491086,-1.37654715921711,-1.35773642452817,-1.33909551422108
"xi.tT",965.645607870393,964.89996852517,964.884301159886,0.401542817248069,0.417584301806051,0.432296375423608,-1.39437118386788,-1.37654715921712,-1.35773642452816
"xi.tT",965.826428595978,965.645607870393,964.89996852517,0.38852180990739,0.401542817248068,0.417584301806049,-1.40771464980035,-1.39437118386787,-1.37654715921711
"xi.tT",965.022561811092,965.826428595978,965.645607870393,0.38356492152486,0.388521809907389,0.401542817248068,-1.41682371254418,-1.40771464980034,-1.39437118386788
"xi.tT",964.810548119474,965.022561811092,965.826428595978,0.382411711488867,0.38356492152486,0.388521809907389,-1.42436030921566,-1.41682371254418,-1.40771464980034
"xi.tT",964.978115803552,964.810548119474,965.022561811092,0.382496842836795,0.382411711488867,0.38356492152486,-1.43165334662752,-1.42436030921565,-1.41682371254418
"xi.tT",965.240372423238,964.978115803552,964.810548119474,0.382982011000344,0.382496842836795,0.382411711488867,-1.4395190997291,-1.43165334662753,-1.42436030921565
"xi.tT",965.864083725999,965.240372423238,964.978115803552,0.382084224836501,0.382982011000344,0.382496842836795,-1.44764665682849,-1.4395190997291,-1.43165334662753
"xi.tT",966.048074355591,965.864083725999,965.240372423238,0.382204564665174,0.382084224836501,0.382982011000344,-1.45584888781923,-1.44764665682849,-1.43951909972908
"xi.tT",966.52852923523,966.048074355591,965.864083725999,0.381701026124624,0.382204564665174,0.382084224836501,-1.46430181181637,-1.45584888781925,-1.44764665682851
"xi.tT",966.903990167682,966.52852923523,966.048074355591,0.381437579629552,0.381701026124624,0.382204564665174,-1.4722537314731,-1.46430181181636,-1.45584888781925
"xi.tT",967.247079187418,966.903990167682,966.52852923523,0.381974698508467,0.381437579629553,0.381701026124624,-1.47875986630812,-1.47225373147309,-1.46430181181636
"xi.tT",967.1691900582,967.247079187418,966.903990167682,0.38532088679755,0.381974698508467,0.381437579629553,-1.48436124962205,-1.47875986630813,-1.4722537314731
"xi.tT",967.748620651299,967.1691900582,967.247079187418,0.387864262511361,0.38532088679755,0.381974698508467,-1.48941800273811,-1.48436124962206,-1.47875986630814
"xi.tT",967.757958225565,967.748620651299,967.1691900582,0.392401320343643,0.387864262511361,0.38532088679755,-1.49450081828984,-1.48941800273809,-1.48436124962205
"xi.tT",968.46979828573,967.757958225565,967.748620651299,0.395002601060557,0.392401320343643,0.387864262511361,-1.50017458210258,-1.49450081828982,-1.48941800273808
"xi.tT",968.966109877088,968.46979828573,967.757958225565,0.397310704928903,0.395002601060557,0.392401320343643,-1.50525963234346,-1.50017458210256,-1.49450081828981
"xi.tT",969.309727758649,968.966109877088,968.46979828573,0.400399540438645,0.397310704928903,0.395002601060556,-1.50914350481499,-1.50525963234346,-1.50017458210255
"xi.tT",969.543588820583,969.309727758649,968.966109877088,0.404872437304841,0.400399540438644,0.397310704928902,-1.5118122471291,-1.50914350481498,-1.50525963234345
"xi.tT",969.735576302118,969.543588820583,969.309727758649,0.410596049733295,0.404872437304841,0.400399540438644,-1.51418238514405,-1.51181224712911,-1.50914350481499
"xi.tT",970.414324802471,969.735576302118,969.543588820583,0.415063111050762,0.410596049733295,0.404872437304841,-1.51615707540094,-1.51418238514405,-1.51181224712911
"xi.tT",970.574086449617,970.414324802471,969.735576302118,0.421055189761113,0.415063111050762,0.410596049733295,-1.51771292614993,-1.51615707540094,-1.51418238514407
"xi.tT",971.182400206071,970.574086449617,970.414324802471,0.426065969260666,0.421055189761113,0.415063111050762,-1.51924382664445,-1.51771292614992,-1.51615707540093
"xi.tT",971.784687816111,971.182400206071,970.574086449617,0.430661191844319,0.426065969260666,0.421055189761113,-1.51952224567649,-1.51924382664446,-1.51771292614993
"xi.tT",971.655048804399,971.784687816111,971.182400206071,0.438232787462254,0.430661191844319,0.426065969260666,-1.51977802686383,-1.51952224567651,-1.51924382664447
"xi.tT",972.533587330848,971.655048804399,971.784687816111,0.442900678429823,0.438232787462253,0.430661191844318,-1.52141816141365,-1.51977802686382,-1.51952224567649
"xi.tT",973.265681623903,972.533587330848,971.655048804399,0.44602725932764,0.442900678429823,0.438232787462253,-1.52308228098537,-1.52141816141367,-1.51977802686384
"xi.tT",973.56449386953,973.265681623903,972.533587330848,0.44999762846757,0.44602725932764,0.442900678429823,-1.52459099267706,-1.52308228098537,-1.52141816141367
"xi.tT",974.161760765695,973.56449386953,973.265681623903,0.453178141173614,0.44999762846757,0.44602725932764,-1.52612391571723,-1.52459099267707,-1.52308228098538
"xi.tT",974.663923114415,974.161760765695,973.56449386953,0.456340045018393,0.453178141173614,0.44999762846757,-1.52707420608169,-1.52612391571724,-1.52459099267707
"xi.tT",975.070417935037,974.663923114415,974.161760765695,0.460110544624824,0.456340045018393,0.453178141173614,-1.52719054261292,-1.5270742060817,-1.52612391571725
"xi.tT",975.379593460721,975.070417935037,974.663923114415,0.464839957855646,0.460110544624824,0.456340045018393,-1.52692056339507,-1.52719054261292,-1.52707420608169
"xi.tT",975.989147264166,975.379593460721,975.070417935037,0.468928224902485,0.464839957855646,0.460110544624824,-1.5263476983251,-1.52692056339507,-1.52719054261292
"xi.tT",976.391353556553,975.989147264166,975.379593460721,0.473512005277387,0.468928224902485,0.464839957855646,-1.52543076081404,-1.5263476983251,-1.52692056339508
"xi.tT",976.987085200131,976.391353556553,975.989147264166,0.477536670383353,0.473512005277387,0.468928224902485,-1.52430067393765,-1.52543076081403,-1.52634769832509
"xi.tT",977.499779353941,976.987085200131,976.391353556553,0.481573433020235,0.477536670383354,0.473512005277386,-1.52269082204829,-1.52430067393765,-1.52543076081404
"xi.tT",977.963291006615,977.499779353941,976.987085200131,0.485838095800056,0.481573433020235,0.477536670383353,-1.52076094487223,-1.52269082204829,-1.52430067393765
"xi.tT",978.429877053212,977.963291006615,977.499779353941,0.490069787040852,0.485838095800056,0.481573433020235,-1.51915753751352,-1.52076094487223,-1.5226908220483
"xi.tT",979.051660881404,978.429877053212,977.963291006615,0.493257825183152,0.490069787040852,0.485838095800056,-1.51839178290556,-1.51915753751352,-1.52076094487223
"xi.tT",979.787738257685,979.051660881404,978.429877053212,0.494939471138006,0.493257825183152,0.490069787040852,-1.5181597370846,-1.51839178290556,-1.51915753751353
"xi.tT",980.353781337943,979.787738257685,979.051660881404,0.496141218126722,0.494939471138006,0.493257825183152,-1.51817783607863,-1.5181597370846,-1.51839178290556
"xi.tT",980.9580510871,980.353781337943,979.787738257685,0.496633184437372,0.496141218126722,0.494939471138006,-1.51852791497596,-1.51817783607863,-1.51815973708459
"xi.tT",981.62169710823,980.9580510871,980.353781337943,0.496310882937305,0.496633184437372,0.496141218126722,-1.51870828944641,-1.51852791497596,-1.51817783607863
"xi.tT",981.95607303135,981.62169710823,980.9580510871,0.496850400735839,0.496310882937305,0.496633184437372,-1.51887824015,-1.51870828944641,-1.51852791497596
"xi.tT",982.516259068315,981.95607303135,981.62169710823,0.496725998071307,0.496850400735839,0.496310882937305,-1.51984315646356,-1.51887824015,-1.51870828944642
"xi.tT",983.116613263089,982.516259068315,981.95607303135,0.495600017520419,0.496725998071307,0.496850400735839,-1.52190379341973,-1.51984315646356,-1.51887824015
"xi.tT",983.865636082251,983.116613263089,982.516259068315,0.492871096263776,0.495600017520419,0.496725998071307,-1.52459589693302,-1.52190379341973,-1.51984315646356
"xi.tT",984.363510438592,983.865636082251,983.116613263089,0.490172044091806,0.492871096263776,0.495600017520419,-1.52715161530517,-1.52459589693302,-1.52190379341973
"xi.tT",984.799147639426,984.363510438592,983.865636082251,0.487885749918421,0.490172044091806,0.492871096263776,-1.52940734838452,-1.52715161530517,-1.52459589693302
"xi.tT",985.152988276306,984.799147639426,984.363510438592,0.486257733991709,0.487885749918421,0.490172044091806,-1.53178780775447,-1.52940734838452,-1.52715161530517
"xi.tT",985.751524466225,985.152988276306,984.799147639426,0.483949713362909,0.486257733991709,0.487885749918421,-1.534375021436,-1.53178780775447,-1.52940734838452
"xi.tT",986.090882881709,985.751524466225,985.152988276306,0.482234682958993,0.483949713362909,0.486257733991709,-1.53738007594922,-1.534375021436,-1.53178780775447
"xi.tT",986.754280877478,986.090882881709,985.751524466225,0.47933781038161,0.482234682958993,0.483949713362909,-1.54092354531182,-1.53738007594921,-1.534375021436
"xi.tT",987.279860338447,986.754280877478,986.090882881709,0.476215915114655,0.47933781038161,0.482234682958993,-1.544418993176,-1.54092354531182,-1.53738007594921
"xi.tT",987.593513991153,987.279860338447,986.754280877478,0.473746403355563,0.476215915114655,0.47933781038161,-1.54841883692587,-1.54441899317599,-1.54092354531182
"xi.tT",988.594117075221,987.593513991153,987.279860338447,0.46881725591564,0.473746403355563,0.476215915114655,-1.55161947485514,-1.54841883692587,-1.54441899317598
"xi.tT",988.649464944348,988.594117075221,987.593513991153,0.467025538552256,0.468817255915641,0.473746403355563,-1.55252633411683,-1.55161947485514,-1.54841883692587
"xi.tT",988.689741088807,988.649464944348,988.594117075221,0.467697809185942,0.467025538552256,0.468817255915641,-1.55293913833052,-1.55252633411682,-1.55161947485513
"xi.tT",989.399409993066,988.689741088807,988.649464944348,0.467016043240751,0.467697809185942,0.467025538552256,-1.55352786099482,-1.55293913833053,-1.55252633411683
"xi.tT",989.833151450414,989.399409993066,988.689741088807,0.466677821067283,0.467016043240751,0.467697809185943,-1.55371166000794,-1.55352786099482,-1.55293913833053
"xi.tT",990.249804389413,989.833151450414,989.399409993066,0.466680928408649,0.466677821067283,0.467016043240751,-1.55371052400939,-1.55371166000793,-1.55352786099481
"xi.tT",990.716983461117,990.249804389413,989.833151450414,0.466680928408649,0.466680928408649,0.466677821067283,-1.55371052400939,-1.55371052400939,-1.55371166000793
