"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"xi.tt",848.959556816903,848.267024031763,847.817459005052,0.953369065508822,0.953369065508822,0.954996122165182,-0.0366291224568838,-0.0366291224568838,-0.0360342943479975
"xi.tt",849.698105015272,848.906235220589,848.188434613675,0.938413687055563,0.938413687055563,0.939327805349221,-0.0442707298871524,-0.0442707298871524,-0.0439365416130136
"xi.tt",850.92167535315,849.811861272678,849.044127091934,0.955258598850534,0.955258598850534,0.954294505493602,-0.0496444572770183,-0.0496444572770183,-0.0499969157031291
"xi.tt",850.077890080782,850.173837387582,848.918343120674,0.851123382217312,0.851123382217312,0.857031063719419,-0.00373907419165281,-0.00373907419165281,-0.00157931226691248
"xi.tt",852.606794026507,850.626705908938,850.890874128034,0.958660060702842,0.958660060702842,0.952288549360281,0.00820993901972929,0.00820993901972929,0.00588060769138911
"xi.tt",852.904371711146,852.492035028219,850.423614475798,0.909145147953851,0.909145147953851,0.912244162856291,-0.0350535668182975,-0.0350535668182975,-0.033920612310153
"xi.tt",853.732369071452,853.067258932922,852.605655050608,0.890592423394939,0.890592423394939,0.891998947257196,-0.10868262306762,-0.10868262306762,-0.108168418521749
"xi.tt",854.414017376142,854.029956070237,853.264554107681,0.851367233918679,0.851367233918679,0.854282216526381,-0.253205721178995,-0.253205721178995,-0.25214004618532
"xi.tt",855.698001555154,854.392590019522,854.087152689267,0.890623318480376,0.890623318480376,0.888035933287091,-0.185663533221336,-0.185663533221336,-0.18660944339322
"xi.tt",857.57442302039,856.20017709865,854.95461142559,0.941118045451354,0.941118045451354,0.938416260281072,-0.250991844390911,-0.250991844390911,-0.251979577520654
"xi.tt",858.079277068863,857.441120734715,856.021161451997,0.912471733854528,0.912471733854528,0.91418287118713,-0.257797961437629,-0.257797961437629,-0.257172394663652
"xi.tt",859.557843050145,858.358469984783,857.756694035136,0.942111970197037,0.942111970197037,0.94050721499688,-0.292595638136204,-0.292595638136204,-0.293182313158985
"xi.tt",861.482258836274,859.86766592229,858.769095652316,1.00594707018567,1.00594707018567,1.00215043089101,-0.281146334193428,-0.281146334193428,-0.282534329972761
"xi.tt",861.643541974154,860.752548640487,859.151064484121,0.983997181765256,0.983997181765256,0.984577325485687,-0.096123800686902,-0.096123800686902,-0.0959117086305145
"xi.tt",861.453877739174,861.198634351094,860.203313705053,0.913023899049178,0.913023899049178,0.91712703285129,-0.0780965849013046,-0.0780965849013046,-0.0765965392142182
"xi.tt",862.750325022997,861.450920709623,861.261632950129,0.946780300136729,0.946780300136729,0.94458068569996,-0.020339434351501,-0.020339434351501,-0.021143581208089
"xi.tt",862.318363766121,862.05738385045,860.671982271948,0.875539318178781,0.875539318178781,0.879372845344432,0.075483298619102,0.075483298619102,0.0768847800643827
"xi.tt",862.342864852187,861.416702671876,861.20427700264,0.865403273195093,0.865403273195093,0.865024268464167,0.343174568324955,0.343174568324955,0.343036009740364
"xi.tt",861.511612626063,861.339487118635,860.339691341652,0.788512230700001,0.788512230700001,0.792357156411932,0.530435659384589,0.530435659384589,0.531841307971623
"xi.tt",862.083123108794,861.540025673297,861.32491236085,0.767471122720432,0.767471122720432,0.768870731320869,0.484551425196825,0.484551425196825,0.485063101624149
"xi.tt",862.185345670945,862.265273772702,861.570120093032,0.696143950603488,0.696143950603488,0.700984968872978,0.299760389892639,0.299760389892639,0.301530195345368
"xi.tt",863.706402471876,862.929382247538,862.990460796204,0.715159069326605,0.715159069326605,0.714773188942598,0.0893804472265835,0.0893804472265835,0.0892393750038198
"xi.tt",865.100350375114,864.143366832317,863.388334089248,0.743351075469819,0.743351075469819,0.742018468949406,-0.00480022864173718,-0.00480022864173718,-0.00528741008887883
"xi.tt",865.710423129213,865.067033278447,864.094527367335,0.734053416157366,0.734053416157366,0.734618961553701,-0.0104426643607746,-0.0104426643607746,-0.0102359092380956
"xi.tt",867.233891799776,866.045631798975,865.464772816273,0.779236133839117,0.779236133839117,0.776684705776995,-0.041154768712733,-0.041154768712733,-0.0420875334835355
"xi.tt",867.797217803162,867.447683073048,866.177236838134,0.744942717572177,0.744942717572177,0.747409211869147,-0.176401716621193,-0.176401716621193,-0.175500002392305
"xi.tt",867.820146946935,867.396084473147,867.009466498684,0.710412123202629,0.710412123202629,0.712198328336625,-0.102957478903051,-0.102957478903051,-0.102304468439165
"xi.tt",868.349711199292,867.753052014092,867.312594072407,0.6993643320746,0.6993643320746,0.700004991006821,-0.100358668442805,-0.100358668442805,-0.100124452910356
"xi.tt",869.097277428624,868.265165554388,867.694650259716,0.709677281132663,0.709677281132663,0.708913552945014,-0.051771660050009,-0.051771660050009,-0.0520508679016756
"xi.tt",870.601082430007,869.425500823974,868.658253795411,0.755772705890379,0.755772705890379,0.7531540024477,-0.0797156434813499,-0.0797156434813499,-0.0806730031470104
"xi.tt",871.685772558553,870.653650305846,869.522637701231,0.780868856215457,0.780868856215457,0.779301576116932,-0.0507017857959039,-0.0507017857959039,-0.0512747604698078
"xi.tt",871.81814838187,871.687860886252,870.545454102109,0.723765974824564,0.723765974824564,0.727468002428379,-0.160196578935796,-0.160196578935796,-0.158843171806416
"xi.tt",872.26491110964,871.741161461876,871.580288836979,0.704984773469037,0.704984773469037,0.70611529034816,-0.168753137966838,-0.168753137966838,-0.168339837535876
"xi.tt",875.251700243322,872.855697559156,872.593066487709,0.862831275277205,0.862831275277205,0.853267587500904,-0.0763346568285503,-0.0763346568285503,-0.0798310011578768
"xi.tt",875.809673200608,875.187102744679,872.753181876264,0.840706917633863,0.840706917633863,0.842067619379461,-0.0959216074952597,-0.0959216074952597,-0.0954241548448382
"xi.tt",876.920834370715,875.844175502354,875.26006498792,0.861982141017341,0.861982141017341,0.860643020563326,-0.0669652824721546,-0.0669652824721546,-0.0674548453181189
"xi.tt",877.889754585235,877.342661986617,876.194894410576,0.840915623885656,0.840915623885656,0.84274844679043,-0.262259977860484,-0.262259977860484,-0.261589924621644
"xi.tt",877.750916466343,877.068176908019,876.529018866142,0.814159241921585,0.814159241921585,0.81497901772376,-0.013351139285266,-0.013351139285266,-0.0130514412457341
"xi.tt",879.208730670504,878.148920075655,877.490943868909,0.841972661794262,0.841972661794262,0.840613822224541,-0.105186026227454,-0.105186026227454,-0.105682798093619
"xi.tt",879.650363764383,878.912104887879,877.847237178132,0.828225302106057,0.828225302106057,0.828786498851457,-0.0224593258488291,-0.0224593258488291,-0.0222541605293091
"xi.tt",880.079995934445,879.208392848569,878.496015176854,0.825150577436886,0.825150577436886,0.824860813823653,0.136298336513146,0.136298336513146,0.136192403175539
"xi.tt",879.427487207191,879.750473726951,878.698693352164,0.719055156052047,0.719055156052047,0.725555251983643,0.0465582790873449,0.0465582790873449,0.0489346190601775
"xi.tt",880.395372920363,879.513017809139,879.860011682199,0.734747069127213,0.734747069127213,0.733826312831015,0.0460209126790767,0.0460209126790767,0.0456842976483268
"xi.tt",882.084526052621,880.505943811547,879.761480153784,0.810685942551399,0.810685942551399,0.805895923378676,0.158251956208791,0.158251956208791,0.156500795279697
"xi.tt",883.978126898039,882.570174581777,881.072200337063,0.870760118291451,0.870760118291451,0.867409195865246,0.0959066870874261,0.0959066870874261,0.0946816388741304
"xi.tt",884.19635253642,884.090726893313,882.548928589386,0.805192430379667,0.805192430379667,0.809556220555611,-0.081375639924821,-0.081375639924821,-0.079780302080999
"xi.tt",886.173755940937,884.699694596249,884.686054539412,0.871834378492202,0.871834378492202,0.868077779170186,-0.137643399761835,-0.137643399761835,-0.139016757512977
"xi.tt",886.21295776305,886.047482229838,884.459463842967,0.807727662810067,0.807727662810067,0.811733932954112,-0.221290763823296,-0.221290763823296,-0.219826130072434
"xi.tt",886.305529596394,886.29281627105,885.989909061076,0.739000119673169,0.739000119673169,0.74353058514933,-0.394683722818595,-0.394683722818595,-0.393027450923559
"xi.tt",887.665535999206,886.630407075481,886.654217916455,0.770075788315659,0.770075788315659,0.768422427565201,-0.456373835009966,-0.456373835009966,-0.456978279510812
"xi.tt",887.618562366699,887.231957417119,886.150047956502,0.729639386108419,0.729639386108419,0.731779182238489,-0.371523490884366,-0.371523490884366,-0.370741212725534
"xi.tt",888.227474673066,887.660666132211,887.244870849513,0.715955038461511,0.715955038461511,0.716885391406895,-0.416724430294722,-0.416724430294722,-0.416384306869434
"xi.tt",889.426411702979,888.377561993587,887.860700430966,0.747569513209092,0.747569513209092,0.745690173617468,-0.409264131840933,-0.409264131840933,-0.409951190899923
"xi.tt",891.603389322911,890.278066466763,889.291617888116,0.811526914968234,0.811526914968234,0.808321934798578,-0.610643792340171,-0.610643792340171,-0.611815486199683
"xi.tt",891.990453391259,890.926368901621,889.671377734358,0.82336421897603,0.82336421897603,0.821862642898696,-0.317111197165055,-0.317111197165055,-0.317660151410096
"xi.tt",893.977818982882,892.796426573653,891.759658060876,0.867257694704882,0.867257694704882,0.865298170602104,-0.544493364498822,-0.544493364498822,-0.545209737841948
"xi.tt",895.101888992996,893.924233477514,892.797325844136,0.893769104888284,0.893769104888284,0.89199826505973,-0.466533035921677,-0.466533035921677,-0.467180429054696
"xi.tt",896.092314894089,894.947300764353,893.818280242742,0.913526675873705,0.913526675873705,0.912082692689545,-0.36230345418431,-0.36230345418431,-0.362831353310219
"xi.tt",897.11750831119,896.278610774773,895.113428572961,0.909805553970694,0.909805553970694,0.910247867293774,-0.445186329808889,-0.445186329808889,-0.445024626529243
"xi.tt",898.283111119052,897.36975930734,896.521182825344,0.913975769749839,0.913975769749839,0.91397966190425,-0.53794137118866,-0.53794137118866,-0.537939948273951
"xi.tt",898.610478460554,897.58631055757,896.719860961422,0.913033782266924,0.913033782266924,0.912340544690438,-0.258057046062121,-0.258057046062121,-0.25831048357766
"xi.tt",899.909886863691,899.009486235495,897.966978323063,0.918013466762702,0.918013466762702,0.91812333294461,-0.409201738829188,-0.409201738829188,-0.409161573360481
"xi.tt",901.024254217302,899.829947313305,898.979295967108,0.941133852356552,0.941133852356552,0.939554597744035,-0.326427375436956,-0.326427375436956,-0.327004727817981
"xi.tt",901.955283725058,901.247293418337,900.004709045543,0.92399414018408,0.92399414018408,0.925341538922244,-0.4548287191567,-0.4548287191567,-0.454336129891166
"xi.tt",902.448911846683,901.573227828375,900.872576582584,0.913917401556525,0.913917401556525,0.914155895529147,-0.320417967575406,-0.320417967575406,-0.320330777668305
"xi.tt",903.329688451109,902.705936379772,901.771038676811,0.892263168355057,0.892263168355057,0.893938099338943,-0.473380154453394,-0.473380154453394,-0.47276782419079
"xi.tt",904.305467550219,903.391645195502,902.769017265099,0.895105388675548,0.895105388675548,0.89498863511603,-0.492645674934183,-0.492645674934183,-0.492688358327378
"xi.tt",904.648906991679,904.029975894425,903.080815716914,0.86658047692081,0.86658047692081,0.868125275715908,-0.441727926875732,-0.441727926875732,-0.441163171037448
"xi.tt",905.528774069517,904.78638393978,904.141025274558,0.857724328245147,0.857724328245147,0.858443765261823,-0.518173226772388,-0.518173226772388,-0.517910211124826
"xi.tt",906.00815071058,905.104108152639,904.386604572039,0.855359759785637,0.855359759785637,0.855056083967703,-0.34719997023059,-0.34719997023059,-0.347310989666693
"xi.tt",906.707208134774,905.931531660206,905.017172615423,0.847174355694273,0.847174355694273,0.847620348495726,-0.333482882307688,-0.333482882307688,-0.333319833864581
"xi.tt",907.883880804346,906.638262092396,905.932342579166,0.881248689173568,0.881248689173568,0.878975804933312,-0.22899299524347,-0.22899299524347,-0.229823928468238
"xi.tt",908.26422982238,907.714330014852,906.419816357604,0.849472571340995,0.849472571340995,0.851341260231741,-0.228921068324994,-0.228921068324994,-0.228237903006421
"xi.tt",909.086853497305,908.020651020572,907.516946550764,0.864889346114314,0.864889346114314,0.863633585724221,-0.0924602766068649,-0.0924602766068649,-0.09291936423306
"xi.tt",909.584731824499,908.957787820232,907.856765609594,0.841960073553663,0.841960073553663,0.843301310770602,-0.0895750063282655,-0.0895750063282655,-0.0890846696247456
"xi.tt",910.786832282365,909.686160474802,909.09863247976,0.866302017092989,0.866302017092989,0.864840054335756,-0.077675476216135,-0.077675476216135,-0.0782099484109095
"xi.tt",911.739526593817,910.834231988241,909.738216792407,0.870456192280705,0.870456192280705,0.870238875609226,-0.088330086375987,-0.088330086375987,-0.0884095341716245
"xi.tt",912.818302109506,911.986509481762,911.0648528066,0.870778192788092,0.870778192788092,0.871021378755235,-0.19197512380899,-0.19197512380899,-0.191886218577338
"xi.tt",914.010540811995,913.122288986469,912.281299269947,0.876908311009032,0.876908311009032,0.876837551907676,-0.306870019316262,-0.306870019316262,-0.306895887808475
"xi.tt",914.397456861633,913.777654555283,912.855501912103,0.850723557471551,0.850723557471551,0.852164008769977,-0.267233787773524,-0.267233787773524,-0.266707179853365
"xi.tt",915.312697590351,914.185166370945,913.620314530766,0.871931003650851,0.871931003650851,0.870336608761368,-0.128966163119322,-0.128966163119322,-0.129549050564096
"xi.tt",915.762099270308,915.119604679935,913.961228083351,0.848787823714314,0.848787823714314,0.850074649220322,-0.0992154306980131,-0.0992154306980131,-0.0987449861199383
"xi.tt",916.187109184182,915.669408604538,914.975002414002,0.818193491451564,0.818193491451564,0.820067920084178,-0.129180888147816,-0.129180888147816,-0.128495624463591
"xi.tt",916.060756582751,916.053192596497,915.404700400754,0.744686245706398,0.744686245706398,0.749284301149839,-0.239250906187139,-0.239250906187139,-0.237569924388942
"xi.tt",916.170615792298,915.87279579832,915.797669049719,0.702445897914228,0.702445897914228,0.704969892158454,-0.255064467821796,-0.255064467821796,-0.254141732453446
"xi.tt",917.222123315872,916.365778349125,916.086050696993,0.718955433314526,0.718955433314526,0.718098418505965,-0.301087743001845,-0.301087743001845,-0.301401055077286
"xi.tt",917.483731702911,916.965936388612,916.085981628767,0.697360677186639,0.697360677186639,0.698480778341766,-0.240390468123782,-0.240390468123782,-0.239980975529126
"xi.tt",917.822702309473,917.412683537879,916.849472197935,0.670947733493393,0.670947733493393,0.672575368282913,-0.27032403086827,-0.27032403086827,-0.269728991402359
"xi.tt",918.732193089915,917.890875948582,917.506752528122,0.686999941161021,0.686999941161021,0.686037334167174,-0.262882510599667,-0.262882510599667,-0.26323442563318
"xi.tt",919.432637245516,918.766547051177,917.920361481375,0.685671282571558,0.685671282571558,0.68579342639259,-0.280771861346722,-0.280771861346722,-0.280727207352779
"xi.tt",920.141101606528,919.546926343351,918.86096322174,0.67931526904384,0.67931526904384,0.679846359324199,-0.344833343888949,-0.344833343888949,-0.344639185052574
"xi.tt",920.589619565167,919.958943452603,919.363803902327,0.672291598025913,0.672291598025913,0.672551189032703,-0.282115685329661,-0.282115685329661,-0.282020782655529
"xi.tt",920.565095799357,920.393024961365,919.686181227257,0.625213243691202,0.625213243691202,0.628039876422013,-0.305494139678323,-0.305494139678323,-0.304460764107034
"xi.tt",920.865081604367,920.383819529867,920.194750471113,0.609795913366181,0.609795913366181,0.610597687712138,-0.262374216672852,-0.262374216672852,-0.262081099702342
"xi.tt",921.396690251114,920.993750774053,920.472712224632,0.593473492516514,0.593473492516514,0.594662014441732,-0.35613054005491,-0.35613054005491,-0.35569603382774
"xi.tt",922.491180112449,921.621533061245,921.256060719893,0.621208041410759,0.621208041410759,0.619658317024204,-0.389811022526721,-0.389811022526721,-0.390377579089178
"xi.tt",923.202797747193,922.611066336512,921.731753226991,0.620402203775698,0.620402203775698,0.620581047779618,-0.443981236780307,-0.443981236780307,-0.443915854029055
"xi.tt",923.912516395802,923.069613421321,922.520443570705,0.638041384119116,0.638041384119116,0.636763488982137,-0.344820274093699,-0.344820274093699,-0.345287453859513
"xi.tt",924.386706137623,923.929734569859,923.055786101379,0.622321687800274,0.622321687800274,0.62335311645374,-0.388919142533183,-0.388919142533183,-0.38854206730781
"xi.tt",925.434871018285,924.563546311357,924.141381071564,0.646938730086943,0.646938730086943,0.645539044825758,-0.409030520572325,-0.409030520572325,-0.409542225025697
"xi.tt",925.831783387144,925.371121479727,924.47106427756,0.629547924913289,0.629547924913289,0.630601409952046,-0.421628963035706,-0.421628963035706,-0.421243824318566
"xi.tt",926.28358286584,925.741412437478,925.269647805284,0.620486587970991,0.620486587970991,0.620975112146432,-0.403108617375042,-0.403108617375042,-0.402930020083862
"xi.tt",927.405271435273,926.530036043209,926.02090671371,0.646649848005451,0.646649848005451,0.645223966488953,-0.450285654933465,-0.450285654933465,-0.450806936354514
"xi.tt",928.174720477943,927.437130497913,926.575892561701,0.655151215394636,0.655151215394636,0.654636975042213,-0.444414659500675,-0.444414659500675,-0.444602658249919
"xi.tt",929.16158644001,928.386007914916,927.660323544458,0.668933929266504,0.668933929266504,0.668268696656758,-0.505211064223902,-0.505211064223902,-0.505454263533328
"xi.tt",930.581889740997,929.341199604347,928.654433251742,0.72207539575403,0.72207539575403,0.718840356651835,-0.459828082654676,-0.459828082654676,-0.461010765620147
"xi.tt",931.363529838324,930.615174005206,929.3775856271,0.724891484634293,0.724891484634293,0.724745117632229,-0.467913205087509,-0.467913205087509,-0.467966714722039
"xi.tt",932.174196346178,931.280893569603,930.564002856637,0.738522798356784,0.738522798356784,0.737557304624562,-0.399368283664383,-0.399368283664383,-0.399721254047212
"xi.tt",933.042925996563,932.347376519818,931.440093891385,0.737312369466429,0.737312369466429,0.737572879977069,-0.478829422611078,-0.478829422611078,-0.478734183779792
"xi.tt",934.40914358308,933.142153701843,932.531500578777,0.785543164789316,0.785543164789316,0.78253997411518,-0.409243277894314,-0.409243277894314,-0.410341200466548
"xi.tt",935.837605914204,934.864992990556,933.611533904171,0.808848864581233,0.808848864581233,0.807827329532499,-0.556401253165824,-0.556401253165824,-0.556774711434056
"xi.tt",936.652117976691,935.841258821557,934.868840052804,0.809080735326644,0.809080735326644,0.809069641817026,-0.55747525573395,-0.55747525573395,-0.557479311358762
"xi.tt",937.725606978644,936.776699509274,935.984406419685,0.823278944207482,0.823278944207482,0.822495292762189,-0.579291910196481,-0.579291910196481,-0.579578401699655
"xi.tt",938.700194761399,937.780704015244,936.845767843623,0.832592229159746,0.832592229159746,0.832050169557053,-0.581782448043158,-0.581782448043158,-0.581980617103291
"xi.tt",939.852814276151,938.744401937369,937.869403756594,0.857598100072747,0.857598100072747,0.85603355937302,-0.542327612022058,-0.542327612022058,-0.54289958521184
"xi.tt",941.336245422149,940.059926992494,939.013594555679,0.897643566526956,0.897643566526956,0.895281450889591,-0.539795431004815,-0.539795431004815,-0.540658985922864
"xi.tt",942.305837741558,941.427450523733,940.144349049073,0.897300780765555,0.897300780765555,0.897418760666331,-0.581256808324822,-0.581256808324822,-0.581213676599205
"xi.tt",943.07501025689,942.206083106633,941.326830609772,0.893312003104377,0.893312003104377,0.893464112071289,-0.546213682813163,-0.546213682813163,-0.546158074000293
"xi.tt",944.290833201917,943.146325719288,942.316703808252,0.916548472300576,0.916548472300576,0.915126499005264,-0.522933588581501,-0.522933588581501,-0.523453441214064
"xi.tt",945.561531266491,944.283372319368,943.199735374023,0.948361528070656,0.948361528070656,0.946304302422594,-0.444081078244426,-0.444081078244426,-0.444833169843084
"xi.tt",945.890056790823,945.297706749607,943.970180768359,0.913009302326178,0.913009302326178,0.915009525548488,-0.410097921277745,-0.410097921277745,-0.409366668931967
"xi.tt",947.81589412701,946.331327959231,945.817546523935,0.970028156149344,0.970028156149344,0.966818547058193,-0.472005148267241,-0.472005148267241,-0.473178534392728
"xi.tt",947.98484545026,947.500243896712,945.94664658054,0.922480695905556,0.922480695905556,0.925212118743852,-0.443769096174251,-0.443769096174251,-0.442770527946696
"xi.tt",948.870209245164,947.958487976636,947.473109386158,0.921139191080211,0.921139191080211,0.921197938634634,-0.435150886041361,-0.435150886041361,-0.435129408794971
"xi.tt",948.840639873826,948.437953419207,947.456200995035,0.868944431184907,0.868944431184907,0.87185287683243,-0.365644254122019,-0.365644254122019,-0.364580968945346
"xi.tt",950.099501596577,949.153550228385,948.751599009697,0.880390158548463,0.880390158548463,0.879981197791937,-0.478785769944388,-0.478785769944388,-0.478935280013667
"xi.tt",950.296348946066,950.049449406653,948.999344333347,0.823713830360887,0.823713830360887,0.827311909317717,-0.591507017514616,-0.591507017514616,-0.590191612489752
"xi.tt",950.604339631506,949.994668242433,949.723640144476,0.80033686783951,0.80033686783951,0.801526209812677,-0.51173673142867,-0.51173673142867,-0.511301925403967
"xi.tt",951.543992097977,950.774430059619,950.152999841839,0.800143842693181,0.800143842693181,0.800334607291714,-0.588683673377672,-0.588683673377672,-0.588613932631433
"xi.tt",951.636295749036,951.100115248743,950.303579981164,0.770250190666694,0.770250190666694,0.771710281445621,-0.460397859453649,-0.460397859453649,-0.459864071626755
"xi.tt",951.82871425923,951.41118429297,950.824673765403,0.735765692352065,0.735765692352065,0.737750797935152,-0.441506427675882,-0.441506427675882,-0.440780702117824
"xi.tt",952.106921717224,951.824720439168,951.331394334987,0.695656492584774,0.695656492584774,0.698235562712428,-0.535677822177379,-0.535677822177379,-0.534734951871836
"xi.tt",952.615531768557,952.118995594941,951.802983630968,0.678252871234111,0.678252871234111,0.679386392084871,-0.582786601769536,-0.582786601769536,-0.582372203130493
"xi.tt",953.20635414561,952.562796772453,952.062495886904,0.674407233854962,0.674407233854962,0.674599670547916,-0.568212209019887,-0.568212209019887,-0.568141856980391
"xi.tt",954.23925660536,953.237830293731,952.647808198613,0.703751032151105,0.703751032151105,0.701894179476224,-0.512088398945631,-0.512088398945631,-0.512767237116854
"xi.tt",954.854777440751,954.190428200471,953.1842970349,0.699547888084729,0.699547888084729,0.699767451843745,-0.5001184240589,-0.5001184240589,-0.500038154760935
"xi.tt",954.996358697576,954.585700306107,953.88340798348,0.670049333365725,0.670049333365725,0.671667374222684,-0.449321148002053,-0.449321148002053,-0.448729615937521
"xi.tt",955.502842575222,954.910970393894,954.490530765279,0.66188043845463,0.66188043845463,0.662317139210356,-0.430330447731515,-0.430330447731515,-0.430170796324379
"xi.tt",956.462732044953,955.795012637723,955.192803906104,0.666724644414053,0.666724644414053,0.666718439236392,-0.550841540146335,-0.550841540146335,-0.550843808668503
