Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
,0.880078570990361,1.37467553795249,-0.68297582930081,1.30124741472832,-2.79827523185898,,,,,,,,,,,,,,,,,,,,,,
,0.737956518716898,1.34923616896448,-0.796172424955939,1.30646638420637,-2.43433666862179,,,,,,,,,,,,,,,,,,,,,,
,0.561045548602478,1.28745929607552,-0.902840919417418,1.19287610328479,-2.1018587698996,,,,,,,,,,,,,,,,,,,,,,
,0.518466258906316,1.21667951752636,-0.864941113313507,1.32827579831303,-2.12757939597571,,,,,,,,,,,,,,,,,,,,,,
,0.609911072459192,1.32165612611313,-0.892858393177662,1.42426871462203,-2.00730195769737,,,,,,,,,,,,,,,,,,,,,,
,0.454690513168778,1.25107106246576,-0.96782125435468,1.37458320653207,-1.77139636244095,,,,,,,,,,,,,,,,,,,,,,
,0.573564423483353,1.33076807357032,-0.939565646656147,1.58810405555323,-2.02230334633154,,,,,,,,,,,,,,,,,,,,,,
,0.662650292657153,1.36631684773048,-0.890899983081376,1.91263909514259,-2.15455572102351,,,,,,,,,,,,,,,,,,,,,,
,0.382756227813108,1.20603113379442,-0.988543557860876,1.67362700927515,-1.83358387677249,,,,,,,,,,,,,,,,,,,,,,
,0.691531331545322,1.40633421819636,-0.907520100842818,2.0070745498133,-2.30929430775127,,,,,,,,,,,,,,,,,,,,,,
,0.775499961703786,1.52963961490761,-0.963754040373086,2.22634035772569,-2.39465695731391,,,,,,,,,,,,,,,,,,,,,,
,0.64827352113932,1.50053069837234,-1.05788261978994,2.23550114063914,-2.05684551105054,,,,,,,,,,,,,,,,,,,,,,
,0.646088379148389,1.57982321571015,-1.15022614076799,2.19067826780247,-1.89529513507211,,,,,,,,,,,,,,,,,,,,,,
,0.723310014965019,1.57949961771972,-1.07263656266322,2.51619309730995,-1.89392393394543,,,,,,,,,,,,,,,,,,,,,,
,0.627081151746333,1.56308271757851,-1.15019883344143,2.36797517192213,-1.70001390928023,,,,,,,,,,,,,,,,,,,,,,
,0.508084350900806,1.52703536594126,-1.22820852857372,2.12359849654911,-1.48644878420582,,,,,,,,,,,,,,,,,,,,,,
,0.642428270659397,1.57146241619303,-1.14437972636165,2.30658432386917,-1.63915817021516,,,,,,,,,,,,,,,,,,,,,,
,0.675896143186928,1.54245745515388,-1.07793219373917,2.4503433040029,-1.77362024522807,,,,,,,,,,,,,,,,,,,,,,
,0.71457163102037,1.59677241277954,-1.10101472165165,2.40844126828472,-1.95204475131852,,,,,,,,,,,,,,,,,,,,,,
,0.672631186905634,1.61944538998144,-1.16873513769774,2.29286317275694,-2.00276557468928,,,,,,,,,,,,,,,,,,,,,,
,0.685813862722182,1.6146418658671,-1.15009068614101,2.36945646888569,-1.81553282317488,,,,,,,,,,,,,,,,,,,,,,
,0.645170106817992,1.64192033191617,-1.22175101665792,2.23105415832174,-1.36356051278216,,,,,,,,,,,,,,,,,,,,,,
,0.683356413604588,1.73376412812946,-1.28799433406065,2.16316272744416,-1.04195593653253,,,,,,,,,,,,,,,,,,,,,,
,0.867450159371404,1.82885204049257,-1.21201888656153,2.49389740394349,-1.30066938596321,,,,,,,,,,,,,,,,,,,,,,
,0.981350183435574,1.8493244396191,-1.12139669981663,2.81062580962339,-1.34293686138131,,,,,,,,,,,,,,,,,,,,,,
,1.00839683606414,1.90195039992275,-1.15418761361823,2.77671639044854,-1.24346897526404,,,,,,,,,,,,,,,,,,,,,,
,0.960042139318155,1.97454304198677,-1.28508269569466,2.49786663168879,-1.03969986794061,,,,,,,,,,,,,,,,,,,,,,
,0.888145473433971,1.91745334065006,-1.29206636471374,2.39784468368339,-0.629621182995691,,,,,,,,,,,,,,,,,,,,,,
,0.867399193134554,1.97451593972974,-1.3776948256595,2.08008753430738,-0.135730610591435,,,,,,,,,,,,,,,,,,,,,,
,0.984778403883311,2.02885073843422,-1.32209619066061,2.14409887654972,-0.221551284657211,,,,,,,,,,,,,,,,,,,,,,
,1.04857349609555,2.13602630230821,-1.38016348131034,1.99603567752297,-0.547311990657769,,,,,,,,,,,,,,,,,,,,,,
,0.963855284352055,2.13730740439708,-1.46633835115383,1.74302994567654,-0.872801321232185,,,,,,,,,,,,,,,,,,,,,,
,0.959746422223681,2.09341959144702,-1.42054522749949,1.72542025430563,-1.36262994907108,,,,,,,,,,,,,,,,,,,,,,
,0.920958444560698,2.06618092772651,-1.42836188719619,-3.00596361746262,-1.78468834723747,,,,,,,,,,,,,,,,,,,,,,
,0.979409795460874,2.10900595127837,-1.41860409318073,3.43223422516153,-2.18706188855302,,,,,,,,,,,,,,,,,,,,,,
,0.962347080281836,2.09645410410235,-1.42139491697987,4.07089933124641,-2.25177414172816,,,,,,,,,,,,,,,,,,,,,,
,1.10596429215762,2.15732537534584,-1.34699047985831,4.89751576976756,-2.74048761319881,,,,,,,,,,,,,,,,,,,,,,
,1.20026647996578,2.11115240607147,-1.20018800321376,5.60263234116759,-4.55140444712592,,,,,,,,,,,,,,,,,,,,,,
,1.12607988044664,2.07196557133831,-1.22981779440098,5.38380458665153,-4.85000955598747,,,,,,,,,,,,,,,,,,,,,,
,1.32250692503252,2.23447173018111,-1.21816596377721,5.84821188254022,-5.85589396413248,,,,,,,,,,,,,,,,,,,,,,
,0.963402205493785,1.91522789213816,-1.21427921948142,5.58114422288587,-6.03119615933994,,,,,,,,,,,,,,,,,,,,,,
,0.666278069838771,1.72894686922819,-1.29959528515082,4.47932086253084,-4.74361465405646,,,,,,,,,,,,,,,,,,,,,,
,0.78547203922783,1.85092987508749,-1.31910028057574,4.16435698070263,-3.37008814845042,,,,,,,,,,,,,,,,,,,,,,
,0.71709258669994,1.82586631777666,-1.35898158757033,4.01878804217353,-1.67126515176728,,,,,,,,,,,,,,,,,,,,,,
,0.68292761487715,1.80132610330662,-1.36524347306294,3.90901278117966,-0.54443263966143,,,,,,,,,,,,,,,,,,,,,,
,0.568820044852163,1.86672372528931,-1.55371043771342,3.03135284011513,0.273117353940267,,,,,,,,,,,,,,,,,,,,,,
