Date,gdp.log,real.rate,interest.rate,inflation,inflation.expectations,core.inflation.q
1994-07-01,12.6909987536913,3.24356707169584,5.45645855262213,1.81181680124027,2.21289148092629,1.81181680124027
1994-10-01,12.6969016631873,3.56036249910319,6.00480426523702,3.21939666670248,2.44444176613383,3.21939666670248
1995-01-01,12.7009396045006,3.71485940310154,6.76088205817105,4.37774201630787,3.04602265506951,4.37774201630787
1995-04-01,12.7047001741125,3.50397540794958,6.94708132310204,4.36346817635923,3.44310591515246,4.36346817635923
1995-07-01,12.7142026393482,3.30804998235402,6.94708132310204,2.59551850362253,3.63903134074803,2.59551850362253
1995-10-01,12.7160629204895,3.94203040228268,6.89971552101181,0.494011778626865,2.95768511872912,0.494011778626865
1996-01-01,12.7218320780203,3.87305991951749,6.40638645292928,2.68030767503852,2.53332653341179,2.68030767503852
1996-04-01,12.7252978934745,4.25134739574013,6.12931572386843,1.74203535522531,1.87796832812831,1.74203535522531
1996-07-01,12.7368008915927,4.17467285801804,5.93551520744515,2.12701458881777,1.76084234942712,2.12701458881777
1996-10-01,12.7502469681769,3.80350568449122,6.11608349341397,2.70095361660942,2.31257780892275,2.70095361660942
1997-01-01,12.7690969037397,4.21632214871396,6.20432945048037,1.38202564641315,1.98800730176641,1.38202564641315
1997-04-01,12.7778597755371,4.64067003351496,6.48558940587745,1.16968363760961,1.84491937236249,1.16968363760961
1997-07-01,12.7848746243053,5.38124092045432,7.21215171556999,2.07098027983053,1.83091079511568,2.07098027983053
1997-10-01,12.7966138465453,5.73151725284641,7.51601621667808,2.51530629147341,1.78449896383167,2.51530629147341
1998-01-01,12.8056671010571,5.94300634990365,7.62680455676019,0.979222618512605,1.68379820685654,0.979222618512605
1998-04-01,12.8149138770369,6.07780960566076,7.71182665687624,0.970559015045396,1.63401705121548,0.970559015045396
1998-07-01,12.8219688429249,6.55979875845534,7.89989862623934,0.895311546104598,1.340099867784,0.895311546104598
1998-10-01,12.831545727497,6.1014466505186,7.19726352191639,1.53817430592854,1.09581687139779,1.53817430592854
1999-01-01,12.8374135689175,4.89502050117228,5.9429253673106,0.787574597474756,1.04790486613832,0.787574597474756
1999-04-01,12.8391566091565,4.53661213449648,5.41413242003992,0.289020692665875,0.877520285543443,0.289020692665875
1999-07-01,12.8561766164972,4.61608548626977,5.26953920229969,-0.000954731949489243,0.653453716029921,-0.000954731949489243
1999-10-01,12.8708357835481,5.259936273844,5.6323574426467,0.414044117019652,0.372421168802698,0.414044117019652
2000-01-01,12.878856391571,6.03647471749747,6.12867021104428,-0.333328103548781,0.0921954935468144,-0.333328103548781
2000-04-01,12.8848977530826,6.30290266595558,6.27163923329812,-0.204815012151204,-0.0312634326574554,-0.204815012151204
2000-07-01,12.8878276813226,6.28485004211371,6.27163923329812,0.0712557634179795,-0.0132108088155882,0.0712557634179795
2000-10-01,12.8901866495223,6.00605487488212,6.27163923329812,1.52922478594602,0.265584358416004,1.52922478594602
2001-01-01,12.9017690739948,5.6563644995243,6.11608349341397,0.443210438345879,0.459718993889669,0.443210438345879
2001-04-01,12.9094621935044,4.52217616243458,5.5895327433467,2.22573533593863,1.06735658091213,2.22573533593863
2001-07-01,12.917148148955,3.75940228983543,5.25812114362429,1.79670485492493,1.49871885378886,1.79670485492493
2001-10-01,12.9210620386841,3.15299126378031,4.38231195684367,0.451632143043972,1.22932069306335,0.451632143043972
2002-01-01,12.9249704154111,2.59798059836541,4.13868168856417,1.68873202688751,1.54070109019876,1.68873202688751
2002-04-01,12.9298581425339,2.77580651614881,4.13868168856417,1.51443166480502,1.36287517241536,1.51443166480502
2002-07-01,12.9364843001317,2.81875665256835,4.13868168856417,1.62490430924677,1.31992503599582,1.62490430924677
2002-10-01,12.9443485333952,2.47286582593663,4.13868168856417,1.83519544957086,1.66581586262754,1.83519544957086
2003-01-01,12.9517648367539,2.4573834349243,3.9795984182013,1.11432850948535,1.522214983277,1.11432850948535
2003-04-01,12.9608509999865,2.59198201245264,3.87508164905919,0.557970278123193,1.28309963660654,0.557970278123193
2003-07-01,12.9721774940404,2.40256783318646,3.64040689077825,1.44386199318776,1.23783905759179,1.44386199318776
2003-10-01,12.9814378583363,2.7110602856044,3.76814484948598,1.11217747473001,1.05708456388158,1.11217747473001
2004-01-01,12.9849432907433,2.98145884150814,4.03980632598611,1.1193801918709,1.05834748447796,1.1193801918709
2004-04-01,12.9886171045518,3.24458486638642,4.37257700352589,0.836548888769227,1.12799213713947,0.836548888769227
2004-07-01,12.9904101673657,3.85388179171706,4.83120629454536,0.84119145594308,0.977324502828303,0.84119145594308
2004-10-01,12.9929173426154,3.845931645051,4.93349109135424,1.55311724862974,1.08755944630324,1.55311724862974
2005-01-01,13.0008576712002,3.67348959714577,4.93349109135424,1.80914838349183,1.26000149420847,1.80914838349183
2005-04-01,13.0125395827858,3.50593380322612,4.93349109135424,1.50677206444783,1.42755728812812,1.50677206444783
2005-07-01,13.0230313206848,3.04112662303744,4.76586843257494,2.0299295415806,1.7247418095375,2.0299295415806
2005-10-01,13.0366420769989,3.01005661316778,4.66788472403135,1.28546245393399,1.65782811086356,1.28546245393399
2006-01-01,13.0412812964361,2.97626219716217,4.66788472403135,1.94432604751428,1.69162252686918,1.94432604751428
2006-04-01,13.0439801254056,3.00049829031057,4.66788472403135,1.40982769185423,1.66738643372078,1.40982769185423
2006-07-01,13.0449076539331,3.28827393119959,4.83800801584224,1.55932014526812,1.54973408464266,1.55932014526812
2006-10-01,13.0495582484894,3.18581584180994,5.08135234914404,2.66867214469979,1.89553650733411,2.66867214469979
2007-01-01,13.0589420985857,3.52581638335056,5.43753795966539,2.0090663234372,1.91172157631483,2.0090663234372
2007-04-01,13.064564758677,3.63979831996177,5.62454064312414,1.7019106792444,1.98474232316238,1.7019106792444
2007-07-01,13.07218525046,4.0133340770196,5.99008327517132,1.52734764522549,1.97674919815172,1.52734764522549
2007-10-01,13.0772781415044,4.17536737130292,5.93551520744515,1.80226669666184,1.76014783614223,1.80226669666184
2008-01-01,13.0826303730523,3.94473750569331,5.57882927412299,1.50484205258699,1.63409176842968,1.50484205258699
2008-04-01,13.0770186708231,3.3778895002766,5.22942138586764,2.57167114788983,1.85153188559104,2.57167114788983
2008-07-01,13.0612706460417,3.04538198971643,5.19976961302411,2.73877059609203,2.15438762330768,2.73877059609203
2008-10-01,13.0404502549284,1.50914703501306,3.47274618601903,1.03911280745502,1.96359915100597,1.03911280745502
2009-01-01,13.0234177975336,-0.719864941398548,1.09218566385987,0.898647869596782,1.81205060525842,0.898647869596782
2009-04-01,13.0215171016605,-1.20329438682185,0.508228043594605,2.16955844852198,1.71152243041645,2.16955844852198
2009-07-01,13.0227529648382,-1.06395141858402,0.508228043594605,2.18139872314073,1.57217946217863,2.18139872314073
2009-10-01,13.0261718092914,-1.08042419313427,0.508228043594605,1.10500390565601,1.58865223672887,1.10500390565601
2010-01-01,13.0325655764842,-1.3691919802836,0.508228043594605,2.0537190181941,1.8774200238782,2.0537190181941
2010-04-01,13.0428113826448,-1.38981757378751,0.508228043594605,2.25206082253762,1.89804561738211,2.25206082253762
2010-07-01,13.0500808150989,-1.27721268900583,0.508228043594605,1.730979184014,1.78544073260043,1.730979184014
2010-10-01,13.0504161460909,-1.59002597182374,0.508228043594605,2.35625703692765,2.09825401541834,2.35625703692765
2011-01-01,13.0540202947589,-2.10457559922623,0.508228043594605,4.11191752780407,2.61280364282083,4.11191752780407
2011-04-01,13.0548765141746,-2.21181635362202,0.508228043594605,2.6810238401208,2.72004439721663,2.6810238401208
2011-07-01,13.0582343724036,-2.329245050529,0.508228043594605,2.20069397164188,2.8374730941236,2.20069397164188
2011-10-01,13.059542846343,-2.25979582324774,0.508228043594605,2.07846012780262,2.76802386684234,2.07846012780262
2012-01-01,13.0664467804258,-1.74771182072172,0.508228043594605,2.0635815177,2.25593986431632,2.0635815177
2012-04-01,13.0649757608289,-1.50664274718531,0.508228043594605,1.71674754597515,2.01487079077991,1.71674754597515
